filename,text
./data/Client5\sample-004436.mp3,the boy was trying to understand the truth of what the old man had said
./data/Client5\sample-004437.mp3,melchizedek watched a small ship that was plowing its way out of the port
./data/Client5\sample-004438.mp3,meanwhile the old man persisted in his attempt to strike up a conversation
./data/Client5\sample-004439.mp3,go back to watching the caravan he said
./data/Client5\sample-004440.mp3,at the highest point in tarifa there is an old fort built by the moors
./data/Client5\sample-004441.mp3,the stranger placed his sword in its scabbard and the boy relaxed
./data/Client5\sample-004442.mp3,you wanna take this outside
./data/Client5\sample-004443.mp3,the men climbed the hill and they were tired when they reached the top
./data/Client5\sample-004444.mp3,she says it's nothing to worry about
./data/Client5\sample-004445.mp3,they looked for the fallen mass but found nothing
./data/Client5\sample-004446.mp3,the old man was probably a gypsy too
./data/Client5\sample-004447.mp3,give me that call on patrick's wire
./data/Client5\sample-004448.mp3,before this i always looked to the desert with longing said fatima
./data/Client5\sample-004449.mp3,they walked together through the narrow streets of tangier
./data/Client5\sample-004450.mp3,i have to separate out the sulfur
./data/Client5\sample-004451.mp3,so he could not be hasty nor impatient
./data/Client5\sample-004452.mp3,no one can be from many places the boy said
./data/Client5\sample-004453.mp3,we'll have to satisfy them
./data/Client5\sample-004454.mp3,the alchemist followed as the boy's horse ran for almost half an hour
./data/Client5\sample-004455.mp3,henderson stood up with a spade in his hand
./data/Client5\sample-004456.mp3,but then i realized she couldn't have been
./data/Client5\sample-004457.mp3,of course the two were unable to do anything
./data/Client5\sample-004458.mp3,even then he hardly understood what this meant
./data/Client5\sample-004459.mp3,they were his treasure
./data/Client5\sample-004460.mp3,the boy was relieved
./data/Client5\sample-004461.mp3,he must be disguised to avoid encounters with thieves
./data/Client5\sample-004462.mp3,it brought his heart into his mouth
./data/Client5\sample-004463.mp3,one needs all one's time and energy for a career
./data/Client5\sample-004464.mp3,the boy swore that every time he heard the alarm he would heed its message
./data/Client5\sample-004465.mp3,the boy repeated his question
./data/Client5\sample-004466.mp3,today i understand something i didn't see before every blessing ignored becomes a curse
./data/Client5\sample-004467.mp3,if a person is living out his destiny he knows everything he needs to know
./data/Client5\sample-004468.mp3,do you mind if we go someplace crowded
./data/Client5\sample-004469.mp3,there were lights in the upper windows of the houses when the people went to bed
./data/Client5\sample-004470.mp3,there was a small building there with a window at which people bought tickets to africa
./data/Client5\sample-004471.mp3,a thin circle of bright metal showed between the top and the body of the cylinder
./data/Client5\sample-004472.mp3,the trouble with you is you let people step on you
./data/Client5\sample-004473.mp3,that's a good luck omen the englishman said after the fat arab had gone out
./data/Client5\sample-004474.mp3,at once he connected the two incidents
./data/Client5\sample-004475.mp3,it was seen early in the morning rushing over eastward
./data/Client5\sample-004476.mp3,do you like cooking
./data/Client5\sample-004477.mp3,work in progress
./data/Client5\sample-004478.mp3,i'd like to live in it
./data/Client5\sample-004479.mp3,the silicon sealant has dried
./data/Client5\sample-004480.mp3,this wedge prevents the trailer from rolling down the slope in case of brake failure
./data/Client5\sample-004481.mp3,i was disappointed at this inanimate bulk
./data/Client5\sample-004482.mp3,the sheep had taught him that
./data/Client5\sample-004483.mp3,in his heart he wanted to remain awake but he also wanted to sleep
./data/Client5\sample-004484.mp3,they become the soul o f the world
./data/Client5\sample-004485.mp3,it's a code said the boy a bit disappointed
./data/Client5\sample-004486.mp3,the desert with its endless monotony put him to dreaming
./data/Client5\sample-004487.mp3,what do you want here today the desert asked him
./data/Client5\sample-004488.mp3,because now he knew where his treasure was
./data/Client5\sample-004489.mp3,and so despite the fact that he was a roman centurion he converted to their faith
./data/Client5\sample-004490.mp3,but there was a sixth day the sun went on
./data/Client5\sample-004491.mp3,it's true life really is generous to those who pursue their destiny the boy thought
./data/Client5\sample-004492.mp3,it had a diameter of about thirty yards
./data/Client5\sample-004493.mp3,and my name's michael
./data/Client5\sample-004494.mp3,about three years ago i set up dragon naturally speaking on my home computer
./data/Client5\sample-004495.mp3,he had seen the shooting star and was persuaded that a meteorite lay somewhere nearby
./data/Client5\sample-004496.mp3,it had a diameter of about thirty yards
./data/Client5\sample-004497.mp3,suppose there was a shane york and he walked into this office
./data/Client5\sample-004498.mp3,he approached the mass and was surprised at the size and the shape
./data/Client5\sample-004499.mp3,you telephoned me to meet you
./data/Client5\sample-004500.mp3,yours sincerely satan
./data/Client5\sample-004501.mp3,on the following day the first clear sign of danger appeared
./data/Client5\sample-004502.mp3,but then he remembered that he wasn't going to have to pay anything
./data/Client5\sample-004503.mp3,somebody threw him off a train
./data/Client5\sample-004504.mp3,they're recognizing great britain
./data/Client5\sample-004505.mp3,i'm looking for a treasure said the boy and he immediately regretted having said it
./data/Client5\sample-004506.mp3,you don't have to be rich skinny popular or even own a cape to perform a random act of kindness
./data/Client5\sample-004507.mp3,in order to find the treasure you will have to follow the omens
./data/Client5\sample-004508.mp3,you can't offer me something that is already mine the chief said arrogantly
./data/Client5\sample-004509.mp3,sometimes it's better to be with the sheep who don't say anything
./data/Client5\sample-004510.mp3,there was very little talking
./data/Client5\sample-004511.mp3,history teaches us that humans do not learn from history
./data/Client5\sample-004512.mp3,after all who doesnt want to overcome new challenges and achieve great heights
./data/Client5\sample-004513.mp3,of course it's the place
./data/Client5\sample-004514.mp3,i didn't need to waste my time just for this he said
./data/Client5\sample-004515.mp3,the alchemist lighted the fire and soon a delicious aroma filled the tent
./data/Client5\sample-004516.mp3,he approached the mass and was surprised at the size and the shape
./data/Client5\sample-004517.mp3,the crow tilted its head as if it was thinking
./data/Client5\sample-004518.mp3,it would have been visible to me had i only looked up as it passed
./data/Client5\sample-004519.mp3,if it were he would already have heard of it
./data/Client5\sample-004520.mp3,it would have been visible to me had i only looked up as it passed
./data/Client5\sample-004521.mp3,my seven year resume gap is marked not drugs
./data/Client5\sample-004522.mp3,but he had to move on
./data/Client5\sample-004523.mp3,the boy continued to listen to his heart as they crossed the desert
./data/Client5\sample-004524.mp3,will you put that thing away
./data/Client5\sample-004525.mp3,his heart was heavy and he had been melancholy since the previous night
./data/Client5\sample-004526.mp3,they were surrounded by children curious to look at the animals and people that were arriving
./data/Client5\sample-004527.mp3,since the miner had sacrificed everything to his destiny the old man decided to become involved
./data/Client5\sample-004528.mp3,maybe this is an omen said the englishman half aloud
./data/Client5\sample-004529.mp3,but i didnt think that it contained any living creature
./data/Client5\sample-004530.mp3,with the girl with the raven hair his days would never be the same again
./data/Client5\sample-004531.mp3,but horses tire bit by bit
./data/Client5\sample-004532.mp3,but he certainly didn't desire that an army invade the oasis
./data/Client5\sample-004533.mp3,first you need to install an extension that labels clickable elements on the page
./data/Client5\sample-004534.mp3,can you imagine that
./data/Client5\sample-004535.mp3,'m all about those invisible cosmic connections that transcend time and distance
./data/Client5\sample-004536.mp3,i'll just go upstairs and send it over with a messenger
./data/Client5\sample-004537.mp3,it was the levanter the wind that came from africa
./data/Client5\sample-004538.mp3,men have never understood the words of the wise
./data/Client5\sample-004539.mp3,i said with the mouth shut
./data/Client5\sample-004540.mp3,even when all you want to do is travel
./data/Client5\sample-004541.mp3,a thin circle of bright metal showed between the top and the body of the cylinder
./data/Client5\sample-004542.mp3,continue in the direction of the pyramids said the alchemist
./data/Client5\sample-004543.mp3,you can also try open source clients but make sure to choose one that supports rootless mode
./data/Client5\sample-004544.mp3,it was no more exciting than an overturned carriage or a tree blown across the road
./data/Client5\sample-004545.mp3,only when he consents
./data/Client5\sample-004546.mp3,i don't blame them
./data/Client5\sample-004547.mp3,we want to see you
./data/Client5\sample-004548.mp3,tomorrow sell your camel and buy a horse
./data/Client5\sample-004549.mp3,about eleven i walked back to my home in maybury because nothing seemed to be happening
./data/Client5\sample-004550.mp3,it could prove fatal for them as well as yourself
./data/Client5\sample-004551.mp3,he was twenty minutes from his tent and began to make his way there
./data/Client5\sample-004552.mp3,please don't be lazy
./data/Client5\sample-004553.mp3,laura took out a cigarette and placed it in her mouth
./data/Client5\sample-004554.mp3,it was due to her knowledge and experience that she solved the mystery first
./data/Client5\sample-004555.mp3,maybe tomorrow will be better than yesterday
./data/Client5\sample-004556.mp3,the boy smiled and continued digging
./data/Client5\sample-004557.mp3,christine valued her freedom and would never deny anyone that privilege
./data/Client5\sample-004558.mp3,like eating or sleeping or like seeking love or finding a job
./data/Client5\sample-004559.mp3,well it's a long list
./data/Client5\sample-004560.mp3,the old man gave a signal and everyone stood
./data/Client5\sample-004561.mp3,how did you learn to read the girl asked at one point
./data/Client5\sample-004562.mp3,i wish you every possible happiness and joy
./data/Client5\sample-004563.mp3,so that those who have the responsibility for understanding can understand he said
./data/Client5\sample-004564.mp3,just by looking at them
./data/Client5\sample-004565.mp3,last week i went hiking in the mountains
./data/Client5\sample-004566.mp3,they're not my children
./data/Client5\sample-004567.mp3,the thought was so dreadful to him that he forgot about the heat and went forward
./data/Client5\sample-004568.mp3,you got to help us
./data/Client5\sample-004569.mp3,at most they thought that another meteorite had descended
./data/Client5\sample-004570.mp3,dense clouds of smoke or dust can be seen through a powerful telescope
./data/Client5\sample-004571.mp3,but he decided first to buy his bakery and put some money aside
./data/Client5\sample-004572.mp3,which one of these men is it
./data/Client5\sample-004573.mp3,i'm through listening to you
./data/Client5\sample-004574.mp3,i'm going to take over a lot of plates and things
./data/Client5\sample-004575.mp3,you can't offer me something that is already mine the chief said arrogantly
./data/Client5\sample-004576.mp3,he won't leave the circle
./data/Client5\sample-004577.mp3,and one or two persons were returning
./data/Client5\sample-004578.mp3,i was disappointed at this inanimate bulk
./data/Client5\sample-004579.mp3,which view would you like
./data/Client5\sample-004580.mp3,you must not let up even after having come so far he continued
./data/Client5\sample-004581.mp3,who gets your vote
./data/Client5\sample-004582.mp3,the boy was startled
./data/Client5\sample-004583.mp3,my greatgrandfather planted this tree
./data/Client5\sample-004584.mp3,imagine if everyone went around transforming lead into gold
./data/Client5\sample-004585.mp3,he really was a king
./data/Client5\sample-004586.mp3,proteins have many functions in the human body
./data/Client5\sample-004587.mp3,april cuddled her lamb
./data/Client5\sample-004588.mp3,you point to a trail of ants leading into the house
./data/Client5\sample-004589.mp3,how do i guess at the future
./data/Client5\sample-004590.mp3,i saw him get it
./data/Client5\sample-004591.mp3,sadly my dream of becoming a squirrel whisperer may never happen
./data/Client5\sample-004592.mp3,a quarter of a million dollars
./data/Client5\sample-004593.mp3,not even a stick of gum
./data/Client5\sample-004594.mp3,the boy continued to listen to his heart as they crossed the desert
./data/Client5\sample-004595.mp3,then the thing came upon him in a flash
./data/Client5\sample-004596.mp3,go into your dance
./data/Client5\sample-004597.mp3,i can't think of any reason why she was killed
./data/Client5\sample-004598.mp3,if you start your emails with greetings let me be the first to welcome you to earth
./data/Client5\sample-004599.mp3,sexuality is a mystery
./data/Client5\sample-004600.mp3,because life wants you to achieve your destiny
./data/Client5\sample-004601.mp3,the animals were exhausted and the men talked among themselves less and less
./data/Client5\sample-004602.mp3,for a moment everything was dark and scary
./data/Client5\sample-004603.mp3,then the thing came upon him in a flash
./data/Client5\sample-004604.mp3,it commenced to blow harder raising the desert sands
./data/Client5\sample-004605.mp3,he wanted your money he said
./data/Client5\sample-004606.mp3,as they sat down at the only table in the place the crystal merchant laughed
./data/Client5\sample-004607.mp3,finally after hours of waiting the guard bade the boy enter
./data/Client5\sample-004608.mp3,the merchant was silent for a few moments
./data/Client5\sample-004609.mp3,he was more confident in himself though and felt as though he could conquer the world
./data/Client5\sample-004610.mp3,and this is for me said the alchemist keeping one of the parts
./data/Client5\sample-004611.mp3,it's called the principle of favorability beginner's luck
./data/Client5\sample-004612.mp3,but that's what you're doing
./data/Client5\sample-004613.mp3,looking around he sought his sheep and then realized that he was in a new world
./data/Client5\sample-004614.mp3,the englishman had been profoundly impressed by the story
./data/Client5\sample-004615.mp3,it was a pleasant change from talking to his sheep
./data/Client5\sample-004616.mp3,all i saw was an army said the boy
./data/Client5\sample-004617.mp3,but i didnt think that it contained any living creature
./data/Client5\sample-004618.mp3,he needed someone to talk to so as to avoid thinking about the possibility of war
./data/Client5\sample-004619.mp3,think i'd better be going
./data/Client5\sample-004620.mp3,he did find it soon after dawn and not far from the sand pits
./data/Client5\sample-004621.mp3,it was as if the world had fallen silent because the boy's soul had
./data/Client5\sample-004622.mp3,but the boy never took his eye off his new friend
./data/Client5\sample-004623.mp3,the shop folks were taking down their shutters and people were opening their bedroom windows
./data/Client5\sample-004624.mp3,upon returning to the wise man he related in detail everything he had seen
./data/Client5\sample-004625.mp3,well why don't we go there right now the boy asked
./data/Client5\sample-004626.mp3,whenever he could he sought out a new road to travel
./data/Client5\sample-004627.mp3,and then he perceived it very slowly
./data/Client5\sample-004628.mp3,looking up he saw a pair of hawks flying high in the sky
./data/Client5\sample-004629.mp3,it was up there
./data/Client5\sample-004630.mp3,the irish man sipped his tea
./data/Client5\sample-004631.mp3,so when i look out over your sands i am also looking at her
./data/Client5\sample-004632.mp3,your heart is alive
./data/Client5\sample-004633.mp3,so the boy was disappointed he decided that he would never again believe in dreams
./data/Client5\sample-004634.mp3,i've been looking for you all morning he said as he led the boy outside
./data/Client5\sample-004635.mp3,my name is melchizedek said the old man
./data/Client5\sample-004636.mp3,the article references previous biometric work in a reasonable way
./data/Client5\sample-004637.mp3,the horseman was completely immobile as was the boy
./data/Client5\sample-004638.mp3,listen to your heart
./data/Client5\sample-004639.mp3,i wanted to sleep a little longer he thought
./data/Client5\sample-004640.mp3,i didn't frisk him
./data/Client5\sample-004641.mp3,turn up the volume
./data/Client5\sample-004642.mp3,got a lot of charm
./data/Client5\sample-004643.mp3,they were strange books
./data/Client5\sample-004644.mp3,it was only when i got this close to it that the strangeness of it was at all evident to me
./data/Client5\sample-004645.mp3,he listened to the wind and felt the stones beneath his feet
./data/Client5\sample-004646.mp3,the boy remembered his dream and suddenly everything was clear to him
./data/Client5\sample-004647.mp3,they set off running wildly into the trees
./data/Client5\sample-004648.mp3,the day was dawning and the shepherd urged his sheep in the direction of the sun
./data/Client5\sample-004649.mp3,even though the sheep didn't teach me to speak arabic
./data/Client5\sample-004650.mp3,you must always know what it is that you want the old king had said
./data/Client5\sample-004651.mp3,the boy knew the desert sensed his fear
./data/Client5\sample-004652.mp3,and they attacked an empty tent
./data/Client5\sample-004653.mp3,the boy's name was santiago
./data/Client5\sample-004654.mp3,robin had some sort of date with tracy
./data/Client5\sample-004655.mp3,please don't make me
./data/Client5\sample-004656.mp3,so that those who have the responsibility for understanding can understand he said
./data/Client5\sample-004657.mp3,men dream more about coming home than about leaving the boy said
./data/Client5\sample-004658.mp3,is it for further automatic processing
./data/Client5\sample-004659.mp3,it picks up on the mike
./data/Client5\sample-004660.mp3,that's what it means
./data/Client5\sample-004661.mp3,did you tell them that funny story you told me yesterday
./data/Client5\sample-004662.mp3,his heart was heavy and he had been melancholy since the previous night
./data/Client5\sample-004663.mp3,just get me home
./data/Client5\sample-004664.mp3,that night there was another jetting out of gas from the distant planet
./data/Client5\sample-004665.mp3,a large portion of the cylinder had been uncovered
./data/Client5\sample-004666.mp3,and he vanished around the corner of the plaza
./data/Client5\sample-004667.mp3,gelato and ice cream are different
./data/Client5\sample-004668.mp3,her honor won't say anything
./data/Client5\sample-004669.mp3,the alchemist probably already knew all that
./data/Client5\sample-004670.mp3,first they tried to find him on their own
./data/Client5\sample-004671.mp3,then he took from his knapsack a bottle of wine and drank some
./data/Client5\sample-004672.mp3,i myself heard nothing of that
./data/Client5\sample-004673.mp3,they called that discovery the master work  it was part liquid and part solid
./data/Client5\sample-004674.mp3,i think it is
./data/Client5\sample-004675.mp3,the book was written in spanish
./data/Client5\sample-004676.mp3,he listened to the wind and felt the stones beneath his feet
./data/Client5\sample-004677.mp3,i like gentle people
./data/Client5\sample-004678.mp3,the boy noticed that the man's clothing was strange
./data/Client5\sample-004679.mp3,he just got a new kite for his birthday
./data/Client5\sample-004680.mp3,what do they want
./data/Client5\sample-004681.mp3,suddenly the monster disappeared
./data/Client5\sample-004682.mp3,i need to sell some wool the boy told the merchant
./data/Client5\sample-004683.mp3,it means only that the heart does what it can the alchemist said
./data/Client5\sample-004684.mp3,both elephants and monkeys have a capable memory
./data/Client5\sample-004685.mp3,why didn't i call you back
./data/Client5\sample-004686.mp3,the tradition teaches men how to cross the desert and how their children should marry
./data/Client5\sample-004687.mp3,taking the jacket out he began to clean the glasses
./data/Client5\sample-004688.mp3,in symmetric cryptography the same key is used for encryption and decryption
./data/Client5\sample-004689.mp3,i think we were wrong about sally having the money
./data/Client5\sample-004690.mp3,i heard a faint movement under my feet
./data/Client5\sample-004691.mp3,it spread through the planet's atmosphere and obscured its more familiar features
./data/Client5\sample-004692.mp3,what's she saying now
./data/Client5\sample-004693.mp3,people said that gypsies spent their lives tricking others
./data/Client5\sample-004694.mp3,that day he didn't make a cast
./data/Client5\sample-004695.mp3,i wish they'd stop that practicing
./data/Client5\sample-004696.mp3,but the englishman appeared not to attach any importance to it
./data/Client5\sample-004697.mp3,the horse reared again raising a cloud of dust
./data/Client5\sample-004698.mp3,he wanted to say so to the alchemist but he was afraid of the man
./data/Client5\sample-004699.mp3,the new law was retroactive
./data/Client5\sample-004700.mp3,and if you improve on the present what comes later will also be better
./data/Client5\sample-004701.mp3,how do i feel
./data/Client5\sample-004702.mp3,everything in life is an omen said the englishman now closing the journal he was reading
./data/Client5\sample-004703.mp3,see you in the funny papers
./data/Client5\sample-004704.mp3,they never found the secret
./data/Client5\sample-004705.mp3,you're looking for witch doctors he spoke some verses from the koran and moved on
./data/Client5\sample-004706.mp3,well usually i learn more from my sheep than from books he answered
./data/Client5\sample-004707.mp3,they are so used to me that they know my schedule he muttered
./data/Client5\sample-004708.mp3,and this is for me said the alchemist keeping one of the parts
./data/Client5\sample-004709.mp3,it was there that the wise man lived
./data/Client5\sample-004710.mp3,they were men of the desert and they were fearful of sorcerers
./data/Client5\sample-004711.mp3,it was such a gradual movement that he found it only by noticing the dots
./data/Client5\sample-004712.mp3,they dismounted and the alchemist said nothing
./data/Client5\sample-004713.mp3,the first rule of don't fight club is let's talk about it
./data/Client5\sample-004714.mp3,they dismounted and the alchemist said nothing
./data/Client5\sample-004715.mp3,he was immensely excited at the news
./data/Client5\sample-004716.mp3,it was the first time either had touched the other
./data/Client5\sample-004717.mp3,i finally have enough money and all the time i need
./data/Client5\sample-004718.mp3,i left my father my mother and the town castle behind
./data/Client5\sample-004719.mp3,let me comb your hair
./data/Client5\sample-004720.mp3,but i'm going in search of my treasure the boy said
./data/Client5\sample-004721.mp3,that rollercoaster was insane
./data/Client5\sample-004722.mp3,what was spoken was totally disregarded
./data/Client5\sample-004723.mp3,he means that he can't really tell you the truth for pr reasons
./data/Client5\sample-004724.mp3,he's home cooking dinner
./data/Client5\sample-004725.mp3,exactly answered the alchemist
./data/Client5\sample-004726.mp3,but they were not there
./data/Client5\sample-004727.mp3,i've been lonely and hungry for something practically all my life
./data/Client5\sample-004728.mp3,that sobered him a little
./data/Client5\sample-004729.mp3,it was dropping off in flakes and raining down on the sand
./data/Client5\sample-004730.mp3,henderson was taking it in
./data/Client5\sample-004731.mp3,he heard a muffled grating sound and saw the black mark jerk forward an inch or so
./data/Client5\sample-004732.mp3,the boy remembered his dream and suddenly everything was clear to him
./data/Client5\sample-004733.mp3,he wants me to write down only things that i think about but not things i plan to do
./data/Client5\sample-004734.mp3,the next day the boy met the old man at noon
./data/Client5\sample-004735.mp3,on the seventh day the alchemist decided to make camp earlier than usual
./data/Client5\sample-004736.mp3,because of the omens the alchemist answered
./data/Client5\sample-004737.mp3,and what do you do in salem he insisted
./data/Client5\sample-004738.mp3,it's awfully clear now
./data/Client5\sample-004739.mp3,this biscuit is yummy
./data/Client5\sample-004740.mp3,we're going to take her over to my private office
./data/Client5\sample-004741.mp3,it brought his heart into his mouth
./data/Client5\sample-004742.mp3,you put something wrong in those capsules
./data/Client5\sample-004743.mp3,maybe because that wasn't really his dream
./data/Client5\sample-004744.mp3,sometimes i appear in the form of a solution or a good idea
./data/Client5\sample-004745.mp3,i need you to be spontaneous he asked me out to din din
./data/Client5\sample-004746.mp3,there was very little talking
./data/Client5\sample-004747.mp3,i'm going out and find them
./data/Client5\sample-004748.mp3,it didn't even occur to the boy to flee
./data/Client5\sample-004749.mp3,i thought about the difficulties in translation that might arise
./data/Client5\sample-004750.mp3,she and the judge are like corned beef and cabbage
./data/Client5\sample-004751.mp3,they had gone away to breakfast at henderson's house
./data/Client5\sample-004752.mp3,it was the levanter the wind that came from africa
./data/Client5\sample-004753.mp3,at once he connected the two incidents
./data/Client5\sample-004754.mp3,as he did so he talked with the monk about the tribal wars
./data/Client5\sample-004755.mp3,hires two personal trainers and make one of them train the other one
./data/Client5\sample-004756.mp3,my review of the sun one star
./data/Client5\sample-004757.mp3,we have also started contemplating the possibility of moving back to colorado
./data/Client5\sample-004758.mp3,i don't want anything for myself
./data/Client5\sample-004759.mp3,this wasn't a strange place it was a new one
./data/Client5\sample-004760.mp3,then came the night of the first falling star
./data/Client5\sample-004761.mp3,before guns were invented armies had to throw bullets at each other and if a bullet touched you you had to sit out until the next war
./data/Client5\sample-004762.mp3,but fatima's hands held to the handles of her jug
./data/Client5\sample-004763.mp3,now i too will be one of the women who wait
./data/Client5\sample-004764.mp3,i thought about the difficulties in translation that might arise
./data/Client5\sample-004765.mp3,but that's why you created the game in the first place the boy answered
./data/Client5\sample-004766.mp3,if we serve tea in crystal the shop is going to expand
./data/Client5\sample-004767.mp3,that makes sense the alchemist answered
./data/Client5\sample-004768.mp3,he was immensely excited at the news
./data/Client5\sample-004769.mp3,the omens will begin insistently to speak of it and you'll try to ignore them
./data/Client5\sample-004770.mp3,his eyes filled with tears as he spoke of the prophet
./data/Client5\sample-004771.mp3,in order to find the treasure you will have to follow the omens
./data/Client5\sample-004772.mp3,they're closing in on you
./data/Client5\sample-004773.mp3,the people will enjoy the tea and want to buy the glasses
./data/Client5\sample-004774.mp3,i went stretching my legs clumsily and feeling my way in the dark
./data/Client5\sample-004775.mp3,you're the one who may die the alchemist said
./data/Client5\sample-004776.mp3,i just don't trust anyone who says they've never had hamburger helper
./data/Client5\sample-004777.mp3,but only speak a word and my servant will be healed
./data/Client5\sample-004778.mp3,the man you had the fight with
./data/Client5\sample-004779.mp3,i'm going to them
./data/Client5\sample-004780.mp3,something bright reflected from his chest with such intensity that the boy was momentarily blinded
./data/Client5\sample-004781.mp3,then taking his sheep he walked away
./data/Client5\sample-004782.mp3,i have been wanting to go and waiting for him to go with me
./data/Client5\sample-004783.mp3,there are a lot of powerful tools and libraries out there
./data/Client5\sample-004784.mp3,one is loved because one is loved
./data/Client5\sample-004785.mp3,we are obliged at least once in our lives to visit the holy city of mecca
./data/Client5\sample-004786.mp3,i think they perceived that nothing was to be done at the moment
./data/Client5\sample-004787.mp3,i need you to be spontaneous he asked me out to din din
./data/Client5\sample-004788.mp3,another hour to write it
./data/Client5\sample-004789.mp3,there was absolutely no reason for her to announce it to the entire company
./data/Client5\sample-004790.mp3,the top had certainly ceased to rotate
./data/Client5\sample-004791.mp3,the soul of the world is nourished by people's happiness
./data/Client5\sample-004792.mp3,crossing your own pals
./data/Client5\sample-004793.mp3,but they could never have taught him arabic
./data/Client5\sample-004794.mp3,ask the owner of that stall how much the sword costs he said to his friend
./data/Client5\sample-004795.mp3,he followed the movement of the birds trying to read something into it
./data/Client5\sample-004796.mp3,i came out of it without a scratch
./data/Client5\sample-004797.mp3,after all who doesnt want to overcome new challenges and achieve great heights
./data/Client5\sample-004798.mp3,and seizing the boy's bag the alchemist gave the gold coins to the chief
./data/Client5\sample-004799.mp3,where'd you meet this man
./data/Client5\sample-004800.mp3,watch over her tonight
./data/Client5\sample-004801.mp3,i was disappointed at this inanimate bulk
./data/Client5\sample-004802.mp3,here it is again
./data/Client5\sample-004803.mp3,like eating or sleeping or like seeking love or finding a job
./data/Client5\sample-004804.mp3,at that time it was quite clear in my own mind that the thing had come from the planet mars
./data/Client5\sample-004805.mp3,you must understand that love never keeps a man from pursuing his destiny
./data/Client5\sample-004806.mp3,that might be all right
./data/Client5\sample-004807.mp3,that baker he said to himself without completing the thought
./data/Client5\sample-004808.mp3,the horizon was tinged with red and suddenly the sun appeared
./data/Client5\sample-004809.mp3,you'll get your money in sixty days
./data/Client5\sample-004810.mp3,well he thought about that the old man said
./data/Client5\sample-004811.mp3,they spoke about mercury salt dragons and kings and he didn't understand any of it
./data/Client5\sample-004812.mp3,when the pan had cooled the monk and the boy looked at it dazzled
./data/Client5\sample-004813.mp3,the infidels had an evil look about them
./data/Client5\sample-004814.mp3,how did you learn to read the girl asked at one point
./data/Client5\sample-004815.mp3,there the alchemist separated the disk into four parts
./data/Client5\sample-004816.mp3,you have enough gold to buy many sheep and many camels
./data/Client5\sample-004817.mp3,absolutely despicable that gingerbread men are forced to live in houses made of their own flesh
./data/Client5\sample-004818.mp3,i have already described the appearance of that colossal bulk which was embedded in the ground
./data/Client5\sample-004819.mp3,the horseman was completely immobile as was the boy
./data/Client5\sample-004820.mp3,i know it's soon to talk about it
./data/Client5\sample-004821.mp3,the scabbard was embossed in silver and the handle was black and encrusted with precious stones
./data/Client5\sample-004822.mp3,among these people were a couple of cyclists a gardener i employed sometimes and a girl carrying a baby
./data/Client5\sample-004823.mp3,over here in the bushes
./data/Client5\sample-004824.mp3,i've had this shop for thirty years
./data/Client5\sample-004825.mp3,this farm had cattle chicken sheep and many other animals
./data/Client5\sample-004826.mp3,during one of these conversations the driver told of his own life
./data/Client5\sample-004827.mp3,i'd like you to take me there if you can
./data/Client5\sample-004828.mp3,they'd never let you go
./data/Client5\sample-004829.mp3,he had never even wept in front of his own sheep
./data/Client5\sample-004830.mp3,they set off running wildly into the trees
./data/Client5\sample-004831.mp3,everyone seemed very excited
./data/Client5\sample-004832.mp3,he wanted to forget about the vision and return to his meditation
./data/Client5\sample-004833.mp3,yet each felt his heart beat a bit faster
./data/Client5\sample-004834.mp3,and my name's michael
./data/Client5\sample-004835.mp3,he was just and good
./data/Client5\sample-004836.mp3,go ahead and have your dinner
./data/Client5\sample-004837.mp3,it was however still so hot from its flight through the air
./data/Client5\sample-004838.mp3,on the very first page it described a burial ceremony
./data/Client5\sample-004839.mp3,people from all over the world have passed through this village son said his father
./data/Client5\sample-004840.mp3,i haven't won my wings yet
./data/Client5\sample-004841.mp3,net neutrality is fundamental to free speech
./data/Client5\sample-004842.mp3,how about driving me home in style
./data/Client5\sample-004843.mp3,other servants maintained the fires in the hookahs
./data/Client5\sample-004844.mp3,the level ground was blackened as far as one could see and it was still giving off smoke
./data/Client5\sample-004845.mp3,i'm just a man who wanders the desert and knows the stars said the alchemist
./data/Client5\sample-004846.mp3,revenge is not my style but obviously accidents will happen
./data/Client5\sample-004847.mp3,i didn't even ask him
./data/Client5\sample-004848.mp3,but finally the merchant appeared and asked the boy to shear four sheep
./data/Client5\sample-004849.mp3,it seemed to him that it fell to earth about one hundred miles east of here
./data/Client5\sample-004850.mp3,they were people of the desert and clamored to hear his stories about the great cities
./data/Client5\sample-004851.mp3,that sobered him a little
./data/Client5\sample-004852.mp3,her manipulation failed
./data/Client5\sample-004853.mp3,it had a diameter of about thirty yards
./data/Client5\sample-004854.mp3,hundreds of observers saw the flame that night and the night after
./data/Client5\sample-004855.mp3,i remember how i sat on the table there in the blackness with patches of green and crimson swimming before my eyes
./data/Client5\sample-004856.mp3,don't let them see that you're afraid the alchemist said
./data/Client5\sample-004857.mp3,its important to keep an open mind and she has urged me to do the same
./data/Client5\sample-004858.mp3,a little token of appreciation
./data/Client5\sample-004859.mp3,just beginning to get an idea what those things mean
./data/Client5\sample-004860.mp3,it spread through the planet's atmosphere and obscured its more familiar features
./data/Client5\sample-004861.mp3,how could it be awkward
./data/Client5\sample-004862.mp3,at his side was the young arab the boy had spoken with earlier
./data/Client5\sample-004863.mp3,everyone should have health insurance
