filename,text
.\data\Client10\clips\common_voice_en_42787877.mp3,There is also a headless alabaster figure representing the Virgin Mary in the transept.
.\data\Client10\clips\common_voice_en_42787878.mp3,Rapid growth followed quickly.
.\data\Client10\clips\common_voice_en_42787879.mp3,Jacob's approach to news coverage was not always popular with the government.
.\data\Client10\clips\common_voice_en_42787880.mp3,Salisbury-Jones died at Hambledon.
.\data\Client10\clips\common_voice_en_42787881.mp3,"He has a short, thick tail and a short neck as well."
.\data\Client10\clips\common_voice_en_42787882.mp3,"The Walloon Region is one of the three regions, almost totally French-speaking."
.\data\Client10\clips\common_voice_en_42787883.mp3,"Why it's pall, mall, but Pall Mall."
.\data\Client10\clips\common_voice_en_42787884.mp3,"In line with the Spanish Enlightenment, Moreno kept strong religious beliefs."
.\data\Client10\clips\common_voice_en_42787885.mp3,"The taxon is also known from coeval strata in Africa, Europe, and southwest Asia."
.\data\Client10\clips\common_voice_en_42787891.mp3,"About ten years ago, my brother and I discovered Canadian raising."
.\data\Client10\clips\common_voice_en_42787892.mp3,The catches can be seen over the area of the big toe.
.\data\Client10\clips\common_voice_en_42787893.mp3,"In religion, Mewhirter was a Presbyterian."
.\data\Client10\clips\common_voice_en_42787894.mp3,In the same year she received the Mona Marita Dingus Award for Innovative Media.
.\data\Client10\clips\common_voice_en_42787895.mp3,The workshop also frequently utilized drilling as an ornamental device.
.\data\Client10\clips\common_voice_en_42787901.mp3,He is the grandfather of Grant Stevenson.
.\data\Client10\clips\common_voice_en_42787902.mp3,"The corporation's principal office is located in Columbus, Ohio."
.\data\Client10\clips\common_voice_en_42787903.mp3,Gober served two tours in Vietnam.
.\data\Client10\clips\common_voice_en_42787904.mp3,Solid samples can also be introduced using laser ablation.
.\data\Client10\clips\common_voice_en_42787905.mp3,He is a new school for a Die.
.\data\Client10\clips\common_voice_en_42787906.mp3,"The lands were to be expropriated, the owners deported to Siberia."
.\data\Client10\clips\common_voice_en_42787907.mp3,"The statues are made by New York firm, Society Awards."
.\data\Client10\clips\common_voice_en_42787908.mp3,It was reopened after the widening and construction five years later.
.\data\Client10\clips\common_voice_en_42787909.mp3,He appears to have spent the rest of his life in Mesopotamia.
.\data\Client10\clips\common_voice_en_42787910.mp3,Serbia was drawn to compete in the second half.
.\data\Client10\clips\common_voice_en_42787911.mp3,"In her wartime paintings, landscape is rarely seen."
.\data\Client10\clips\common_voice_en_42787912.mp3,He was one of the leading architects working in the Sicilian Baroque.
.\data\Client10\clips\common_voice_en_42787913.mp3,This public dispute is remembered as the Kreisky-Peter-Wiesenthal affair.
.\data\Client10\clips\common_voice_en_42787914.mp3,"Edwards was buried at Dudley Cemetery five days later, alongside his sister Carol Anne."
.\data\Client10\clips\common_voice_en_42787915.mp3,"Uttarpara is home to India's first car factory, Hindustan Motors."
.\data\Client10\clips\common_voice_en_42787921.mp3,Douce was born in London.
.\data\Client10\clips\common_voice_en_42787922.mp3,"He has also toured with Lunch, Alex Chilton and Wreckless Eric."
.\data\Client10\clips\common_voice_en_42787923.mp3,The Bilgola Beach on the eastern side features a surf club and kiosk.
.\data\Client10\clips\common_voice_en_42787924.mp3,They were also taught how to deal with dive bombers.
.\data\Client10\clips\common_voice_en_42787925.mp3,He was found guilty of negligent homicide and drinking on duty.
.\data\Client10\clips\common_voice_en_42787926.mp3,These domain owners had to pay a fee to renew their domains.
.\data\Client10\clips\common_voice_en_42787927.mp3,He was educated in England at Charterhouse School.
.\data\Client10\clips\common_voice_en_42787928.mp3,And you can really feel a shiver of fear moving through it.
.\data\Client10\clips\common_voice_en_42787929.mp3,"The present name is after William Wyatt, an early settler."
.\data\Client10\clips\common_voice_en_42787930.mp3,He would wind up on six teams in a row.
.\data\Client10\clips\common_voice_en_42787936.mp3,This road leads to the falls.
.\data\Client10\clips\common_voice_en_42787937.mp3,The group then played that year's Glastonbury and V festivals.
.\data\Client10\clips\common_voice_en_42787938.mp3,uozo wa rangi ya kikahawia huonekana ndani ya shina.
.\data\Client10\clips\common_voice_en_42787939.mp3,"Following his retirement, he lived in Quebec City and later in Beauport, Quebec."
.\data\Client10\clips\common_voice_en_42787940.mp3,The term inner limiting set is also used.
.\data\Client10\clips\common_voice_en_42787949.mp3,"Today, Anatolian rock includes music derived from both traditional Turkish folk music and rock."
.\data\Client10\clips\common_voice_en_42787950.mp3,Those living in Laos live close to other ethnic groups.
.\data\Client10\clips\common_voice_en_42787951.mp3,The dance is of free choreographic structure.
.\data\Client10\clips\common_voice_en_42787952.mp3,His literary work made him the recognized historian of his denomination.
.\data\Client10\clips\common_voice_en_42787953.mp3,The airport was originally intended as an alternate landing area for early commercial aviation.
.\data\Client10\clips\common_voice_en_42787959.mp3,"Linguist Peter Lucas believes the ""nonsense"" term is inaccurate."
.\data\Client10\clips\common_voice_en_42787960.mp3,Later it treated patients with tuberculous.
.\data\Client10\clips\common_voice_en_42787961.mp3,"Thermal actuators tend to be compact, lightweight, economical and with high power density."
.\data\Client10\clips\common_voice_en_42787962.mp3,"The film centers on Matt Stifler, younger brother of Steve Stifler."
.\data\Client10\clips\common_voice_en_42787963.mp3,It is situated in the southern parts of the department.
.\data\Client10\clips\common_voice_en_42787974.mp3,"With Palmer being one of his biggest inspirations, he created nearly twenty fake Palmer's."
.\data\Client10\clips\common_voice_en_42787975.mp3,Oscar Westover is buried in Arlington National Cemetery.
.\data\Client10\clips\common_voice_en_42787976.mp3,Success in these careers unlocks career rewards and higher salaries plus bonuses.
.\data\Client10\clips\common_voice_en_42787977.mp3,He was the son of Jan Fruytiers and Catherina Vervloet.
.\data\Client10\clips\common_voice_en_42787978.mp3,The order implemented a resolution by Politburo.
.\data\Client10\clips\common_voice_en_42787984.mp3,"Whitchurch draws its name from ""White Church""."
.\data\Client10\clips\common_voice_en_42787985.mp3,Frito-Lay chose not to renew its naming rights deal.
.\data\Client10\clips\common_voice_en_42787986.mp3,The rest of the district including Kempston is parished.
.\data\Client10\clips\common_voice_en_42787987.mp3,For environmental protection reasons it is implemented as underground cables.
.\data\Client10\clips\common_voice_en_42787988.mp3,Hoare was born in British India and was educated in England.
.\data\Client10\clips\common_voice_en_42787994.mp3,"As with his previous live album, Marvin Gaye Live!"
.\data\Client10\clips\common_voice_en_42787995.mp3,"The city is named after Richard King, owner of nearby King Ranch."
.\data\Client10\clips\common_voice_en_42787996.mp3,"As Dalibor is brought in, the crowd rises in support of him."
.\data\Client10\clips\common_voice_en_42787997.mp3,"Of these, three were right-handed batters and one was left-handed."
.\data\Client10\clips\common_voice_en_42787998.mp3,"You are not made wise by experience, I hope?"
.\data\Client10\clips\common_voice_en_42788039.mp3,He has help from son Ryan Guy.
.\data\Client10\clips\common_voice_en_42788040.mp3,Operational procedures have been amended to minimise these risks.
.\data\Client10\clips\common_voice_en_42788041.mp3,In some pottery it appears as a tasselled cover over Athena's dress.
.\data\Client10\clips\common_voice_en_42788042.mp3,"It includes the towns of Birchip, Charlton, Donald, Sea Lake and Wycheproof."
.\data\Client10\clips\common_voice_en_42788043.mp3,It is a major teaching hospital affiliated with Monash University.
.\data\Client10\clips\common_voice_en_42788192.mp3,Charles Darwin himself is buried in Westminster Abbey.
.\data\Client10\clips\common_voice_en_42788193.mp3,The event was popular and venues sold out.
.\data\Client10\clips\common_voice_en_42788194.mp3,Around of land will be acquired for this project.
.\data\Client10\clips\common_voice_en_42788195.mp3,"Older cactuses, over tall, produce deep red, burgundy, flowers in late summer."
.\data\Client10\clips\common_voice_en_42788196.mp3,The town is home to the Noyes Library for Young Children.
.\data\Client10\clips\common_voice_en_42788370.mp3,Mary MacKillop College is a private Catholic girls secondary school located in Kensington.
.\data\Client10\clips\common_voice_en_42788371.mp3,"The couple had one son, Alain Pompidou, former president of the European Patent Office."
.\data\Client10\clips\common_voice_en_42788372.mp3,Two of the women's medalists from France underwent sex change later.
.\data\Client10\clips\common_voice_en_42788374.mp3,Some expressionist influences can be noticed in his generally neoclassical style.
.\data\Client10\clips\common_voice_en_42788381.mp3,Gardner then left the group to be replaced by Tommy Grate.
.\data\Client10\clips\common_voice_en_42788382.mp3,The majority is calculated as above.
.\data\Client10\clips\common_voice_en_42788384.mp3,It is now known as Abbey Farm.
.\data\Client10\clips\common_voice_en_42788385.mp3,He formed a band in order to tour and promote this work.
.\data\Client10\clips\common_voice_en_42788421.mp3,Phillip Anschutz funds the Anschutz Foundation.
.\data\Client10\clips\common_voice_en_42788422.mp3,They may also contain other stationery such as pens and glue sticks.
.\data\Client10\clips\common_voice_en_42788423.mp3,It is part of the Kansas City Metropolitan Area.
.\data\Client10\clips\common_voice_en_42788424.mp3,Recycling of various materials is available for a fee.
.\data\Client10\clips\common_voice_en_42788425.mp3,"It flows generally southeast through secluded canyons, and joins the Missouri near Craig."
.\data\Client10\clips\common_voice_en_42788436.mp3,"He clashed with the State Department's Elliott Abrams, who supported Cruz and Robelo."
.\data\Client10\clips\common_voice_en_42788442.mp3,Chalcopyrite is concentrated in this environment via fluid transport.
.\data\Client10\clips\common_voice_en_42788444.mp3,"But, the cell with the smaller voltage charges, making it an electrolytic cell."
.\data\Client10\clips\common_voice_en_42788445.mp3,"Nonetheless, the Ottomans did not enjoy total control of Epirus."
.\data\Client10\clips\common_voice_en_42788466.mp3,Explosive laughs were constantly issuing from the sideboard.
.\data\Client10\clips\common_voice_en_42788467.mp3,Otto is active on several fronts in both the Netherlands and abroad.
.\data\Client10\clips\common_voice_en_42788468.mp3,O'Neill was inducted the following year.
.\data\Client10\clips\common_voice_en_42788469.mp3,The regiment was raised under the order of Mountstuart Elphinstone the Governor of Bombay.
.\data\Client10\clips\common_voice_en_42788470.mp3,Ischiopagus Tripus: This is the most common variety.
.\data\Client10\clips\common_voice_en_42788476.mp3,The alleged victim from his point of view had the cuts themselves inflicted.
.\data\Client10\clips\common_voice_en_42788477.mp3,Adjacent to the spring are the ruins of the Maramec Iron Works.
.\data\Client10\clips\common_voice_en_42788478.mp3,The Border and Customs uncovered' is located in the basement gallery of the building.
.\data\Client10\clips\common_voice_en_42788479.mp3,"Born in Plainview, Texas, January graduated from Sunset High School in Dallas."
.\data\Client10\clips\common_voice_en_42788481.mp3,Video games
.\data\Client10\clips\common_voice_en_42788486.mp3,Polish soldiers did not expect the offensive.
.\data\Client10\clips\common_voice_en_42788487.mp3,Lilly Icos voluntarily amended the Cialis label to warn of the condition.
.\data\Client10\clips\common_voice_en_42788488.mp3,Hilton died in Norwich.
.\data\Client10\clips\common_voice_en_42788489.mp3,Student rates are available for full-time students.
.\data\Client10\clips\common_voice_en_42788490.mp3,There are also two halls that house temporary exhibits.
.\data\Client10\clips\common_voice_en_42788491.mp3,"During the war, McMahon served with Royal Canadian Naval Volunteer Reserves."
.\data\Client10\clips\common_voice_en_42788492.mp3,The majority of the songs on the album tell bizarre stories about invented characters.
.\data\Client10\clips\common_voice_en_42788493.mp3,The Cougars played their home games at Bailey Field.
.\data\Client10\clips\common_voice_en_42788494.mp3,"DeVille back on the road with Poison, opening for a Kiss nationwide tour."
.\data\Client10\clips\common_voice_en_42788495.mp3,The station continued to only consider the medium tepidly.
.\data\Client10\clips\common_voice_en_42788506.mp3,"Johnny, Are You Queer?"
.\data\Client10\clips\common_voice_en_42788507.mp3,It lay in the physical bondage.
.\data\Client10\clips\common_voice_en_42788508.mp3,Peachtree City is located in western Fayette County in the southern Atlanta metro area.
.\data\Client10\clips\common_voice_en_42788509.mp3,Feudatories and enemies were waiting for an opportunity to bring down the empire.
.\data\Client10\clips\common_voice_en_42788510.mp3,They won their tenth Canadian national title and their third Four Continents title.
.\data\Client10\clips\common_voice_en_42788516.mp3,Fabris adopted the two orphaned girls and had nine more children of her own.
.\data\Client10\clips\common_voice_en_42788517.mp3,"The library incorporates Tennessee marble and features a domed, octagonal rotunda."
.\data\Client10\clips\common_voice_en_42788518.mp3,"Her mother resisted sending McClintock to college, for fear that she would be unmarriageable."
.\data\Client10\clips\common_voice_en_42788539.mp3,Tug-of-war is used for the purpose of ensuring prosperity in general.
.\data\Client10\clips\common_voice_en_42788540.mp3,His grandson was South Carolina Congressman Ralph Izard.
.\data\Client10\clips\common_voice_en_42788541.mp3,They were called The Mutual Protection of Southeast China.
.\data\Client10\clips\common_voice_en_42788542.mp3,"Alternatively, car park patrons may pay at the station ticket office when open."
.\data\Client10\clips\common_voice_en_42788543.mp3,This effect may be undesirable in more intricate patterns or designs.
.\data\Client10\clips\common_voice_en_42788554.mp3,"In the playoffs, however, the Pistons were eliminated in the first round."
.\data\Client10\clips\common_voice_en_42788560.mp3,Emad Afroogh is Spokesperson of the group.
.\data\Client10\clips\common_voice_en_42788565.mp3,"The film starred Michael Wilding, Ingrid Bergman, Joseph Cotten, and Margaret Leighton."
.\data\Client10\clips\common_voice_en_42788566.mp3,This would have given VentureStar the benefit of being environmentally clean.
.\data\Client10\clips\common_voice_en_42788573.mp3,It is on the railway connecting Poltava and Kremenchuk.
.\data\Client10\clips\common_voice_en_42788574.mp3,"The term had a wide-encompassing meaning, devoid of clear ethnic attributes."
.\data\Client10\clips\common_voice_en_42788575.mp3,This bird is critically endangered.
.\data\Client10\clips\common_voice_en_42788576.mp3,North America's only land connection to South America is at the Isthmus of Panama.
.\data\Client10\clips\common_voice_en_42788577.mp3,I am still an absolute schoolgirl in my sympathies.
.\data\Client10\clips\common_voice_en_42788593.mp3,The current Minister for the Environment is Carolina Schmidt.
.\data\Client10\clips\common_voice_en_42788594.mp3,It includes an interview conducted by Sadie Coles.
.\data\Client10\clips\common_voice_en_42788597.mp3,The background vocals were provided by Jennifer Karr and Chevis Harrell.
.\data\Client10\clips\common_voice_en_42788601.mp3,Mbinu za Kupanda sukuma wiki
.\data\Client10\clips\common_voice_en_42788602.mp3,"Although much of it was drained and developed, a portion remains protected."
.\data\Client10\clips\common_voice_en_42788613.mp3,This includes ideas about appropriate greetings and proper dress in different situations.
.\data\Client10\clips\common_voice_en_42788614.mp3,She was allotted alimony and permitted the use of the Brulatour name.
.\data\Client10\clips\common_voice_en_42788615.mp3,It is something like mouse; only dreadfully strong.
.\data\Client10\clips\common_voice_en_42788616.mp3,Ottoman actions had been prompted by Russian threat of intervention in Wallachia.
.\data\Client10\clips\common_voice_en_42788622.mp3,"It is dominated to the west by Tom Tower, designed by Sir Christopher Wren."
.\data\Client10\clips\common_voice_en_42788750.mp3,He was one of the most significant photographers of his era in Finland.
.\data\Client10\clips\common_voice_en_42788751.mp3,She is the oldest of five children.
.\data\Client10\clips\common_voice_en_42788752.mp3,Later reports indicate he died of a brain aneurysm.
.\data\Client10\clips\common_voice_en_42788753.mp3,The numbers continue to drop yearly.
.\data\Client10\clips\common_voice_en_42788754.mp3,What shall we render to the Lord?
.\data\Client10\clips\common_voice_en_42788824.mp3,Unfortunately these few survivors are not cataloged and properly photographed.
.\data\Client10\clips\common_voice_en_42788825.mp3,It's recorded with a wah wah in the low position used as a filter.
.\data\Client10\clips\common_voice_en_42788826.mp3,Grain elevators were built to store the wheat prior to shipment.
.\data\Client10\clips\common_voice_en_42788827.mp3,The district is named after the historical territory of the Ortenau.
.\data\Client10\clips\common_voice_en_42788830.mp3,Ramsay is also a former Royal Canadian Mounted Police officer.
.\data\Client10\clips\common_voice_en_42789256.mp3,Mating and fertilization also peak in October.
.\data\Client10\clips\common_voice_en_42789257.mp3,"The Danish Post Office, Army, and Police became customers."
.\data\Client10\clips\common_voice_en_42789258.mp3,He looked as if scales had fallen from his eyes.
.\data\Client10\clips\common_voice_en_42789259.mp3,This separation takes work since the lowest energy state implies uncharged objects.
.\data\Client10\clips\common_voice_en_42789260.mp3,It is not intended to represent all shows from the tour.
.\data\Client10\clips\common_voice_en_42789270.mp3,She was the first woman on the House Military Affairs Committee.
.\data\Client10\clips\common_voice_en_42789271.mp3,"Mistakenly called ""mixed cabernet"" when it arrived in China."
.\data\Client10\clips\common_voice_en_42789272.mp3,His position of choice was as a prop forward.
.\data\Client10\clips\common_voice_en_42789273.mp3,Typically this reference point is taken to be one of the groups under consideration.
.\data\Client10\clips\common_voice_en_42789274.mp3,"The first known bishop in Lampsacus was Parthenius, under Constantine the First."
.\data\Client10\clips\common_voice_en_42789286.mp3,"To prevent themselves from being caught, they plan to massacre the local Chumash Indians."
.\data\Client10\clips\common_voice_en_42789287.mp3,The only species farmed commercially is the domesticated silkmoth.
.\data\Client10\clips\common_voice_en_42789288.mp3,"The museum also maintains a natural history website named ""Habitas""."
.\data\Client10\clips\common_voice_en_42789289.mp3,One tragic incident and his world comes crashing down.
.\data\Client10\clips\common_voice_en_42789300.mp3,"Since joining the Giants, Tynes and his family have lived in Clifton, New Jersey."
.\data\Client10\clips\common_voice_en_42789301.mp3,Any S-attributed grammar is also an L-attributed grammar.
.\data\Client10\clips\common_voice_en_42789302.mp3,The building begins to shake.
.\data\Client10\clips\common_voice_en_42789303.mp3,These shipments marked the beginning of plant operations.
.\data\Client10\clips\common_voice_en_42789304.mp3,"The explanation of an uncorrelated asymmetry usually makes reference to ""informational asymmetry""."
.\data\Client10\clips\common_voice_en_42789305.mp3,"All aboard survived and were rescued, but the ""Cuba"" was a total loss."
.\data\Client10\clips\common_voice_en_42789311.mp3,"The original name may come from ""Port Saoithe"", meaning ""saithe harbour""."
.\data\Client10\clips\common_voice_en_42789314.mp3,Reproduction occurs through ovoviviparity in which the males brood eggs before giving live birth.
.\data\Client10\clips\common_voice_en_42789316.mp3,Landes was the director of the now quiescent Center for Millennial Studies.
.\data\Client10\clips\common_voice_en_42789318.mp3,Holt later left the band to pursue other musical routes.
.\data\Client10\clips\common_voice_en_42789319.mp3,It has numerous regional offices throughout the country.
.\data\Client10\clips\common_voice_en_42789326.mp3,He lived in Williams County for the remainder of his life.
.\data\Client10\clips\common_voice_en_42789327.mp3,"That night, Sebastian does not go to sleep."
.\data\Client10\clips\common_voice_en_42789328.mp3,The building was designed in a classic Art Deco decor.
.\data\Client10\clips\common_voice_en_42789329.mp3,She is also straight edge.
.\data\Client10\clips\common_voice_en_42789402.mp3,The military found itself dealing with internal conflict of its own.
.\data\Client10\clips\common_voice_en_42789750.mp3,"The following year, Kinnock obtained a postgraduate diploma in education."
.\data\Client10\clips\common_voice_en_42789751.mp3,"At the start of the Spanish-American War, he asked for and received reassignment."
.\data\Client10\clips\common_voice_en_42789752.mp3,"Feldman was from Bayonne, New Jersey and was a furniture-store owner."
.\data\Client10\clips\common_voice_en_42789753.mp3,His condition continued to deteriorate until he entered a state of delirium.
.\data\Client10\clips\common_voice_en_42789754.mp3,Amicus Curiae briefs are also being submitted.
.\data\Client10\clips\common_voice_en_42789755.mp3,Moores investigates the behaviour of these carbohydrates in host–pathogen interactions.
.\data\Client10\clips\common_voice_en_42789756.mp3,An example merge sort is given above.
.\data\Client10\clips\common_voice_en_42789757.mp3,"He also restored many monuments, including Saint Martin collegiate church."
.\data\Client10\clips\common_voice_en_42789758.mp3,"Jeffers' short verse includes ""Hurt Hawks,"" ""The Purse-Seine"" and ""Shine, Perishing Republic."
.\data\Client10\clips\common_voice_en_42789759.mp3,One of the conditions of parole is that Max finds a job.
.\data\Client10\clips\common_voice_en_42789770.mp3,"He had two full brothers, Harper and Johan."
.\data\Client10\clips\common_voice_en_42789771.mp3,Albery was born in London.
.\data\Client10\clips\common_voice_en_42789772.mp3,Talang Satang is open to nature tourism although its primary purpose is nature conservation.
.\data\Client10\clips\common_voice_en_42789773.mp3,The school is of the Roman Catholic Affiliation.
.\data\Client10\clips\common_voice_en_42789774.mp3,The first several pressings of the album contained liner notes written by Cobain.
.\data\Client10\clips\common_voice_en_42789775.mp3,Sukuma wiki inaweza kushambuliwa na wadudu
.\data\Client10\clips\common_voice_en_42789776.mp3,"Previously, they said, the trains pulled out with only one boatload of passengers."
.\data\Client10\clips\common_voice_en_42789777.mp3,All Indians games and other related programs are broadcast in high definition.
.\data\Client10\clips\common_voice_en_42789781.mp3,"The ""Memoirs"" published under his name are spurious."
.\data\Client10\clips\common_voice_en_42789784.mp3,Naval vessel to be lost in World War One.
.\data\Client10\clips\common_voice_en_42789790.mp3,They say it must be cut while the moon is waning.
.\data\Client10\clips\common_voice_en_42789791.mp3,Romero was attempting to become Peru's first world boxing champion in history.
.\data\Client10\clips\common_voice_en_42789792.mp3,She did not appear on camera consensually.
.\data\Client10\clips\common_voice_en_42789793.mp3,Shipp was last the running backs coach for the New York Jets.
.\data\Client10\clips\common_voice_en_42789794.mp3,He slowly moved up and challenged the leader Medina Spirit.
.\data\Client10\clips\common_voice_en_42789795.mp3,"There were seven Boeotarchs, democratically elected from seven electoral districts throughout Boeotia."
.\data\Client10\clips\common_voice_en_42789800.mp3,Aflatoxins are a common contaminant formed in feedstuffs by moulds.
.\data\Client10\clips\common_voice_en_42789802.mp3,"migahawa, na maduka ya vyakula."
.\data\Client10\clips\common_voice_en_42789803.mp3,"This done, the music had to be ""mixed""."
.\data\Client10\clips\common_voice_en_42789804.mp3,Access to the cave is seasonal.
.\data\Client10\clips\common_voice_en_42789810.mp3,The buildings were designed by James Robb Scott in an art deco style.
.\data\Client10\clips\common_voice_en_42789811.mp3,Lockyer is a former law partner with Edward H. Royle.
.\data\Client10\clips\common_voice_en_42789812.mp3,They sought a peaceful existence as farmers.
.\data\Client10\clips\common_voice_en_42789813.mp3,McAllister had previously played under Houllier when the Frenchman was in charge of Liverpool.
.\data\Client10\clips\common_voice_en_42789814.mp3,"The song was featured on his album ""My Kinda Party""."
.\data\Client10\clips\common_voice_en_42789825.mp3,kuzuia magugu yasiote na kuhifadhi unyevu wa udongo.
.\data\Client10\clips\common_voice_en_42789826.mp3,"Busy announces himself converted into a ""beholder"" of plays."
.\data\Client10\clips\common_voice_en_42789827.mp3,It was extremely popular and was reprinted in thousands of publications.
.\data\Client10\clips\common_voice_en_42789828.mp3,The southeast corner of the township extends into Lake Charlevoix.
.\data\Client10\clips\common_voice_en_42789829.mp3,Star Sapphire did this simply to make a point to Hal Jordan.
.\data\Client10\clips\common_voice_en_42789836.mp3,He built one of the first tennis courts in Galicia on his estate.
.\data\Client10\clips\common_voice_en_42789837.mp3,Some argue there is nothing wrong in having a tie.
.\data\Client10\clips\common_voice_en_42789838.mp3,"They nest as solitary pairs, not in a protective colony like pied stilts."
.\data\Client10\clips\common_voice_en_42789840.mp3,He later noted improvement in a subsequent installment.
.\data\Client10\clips\common_voice_en_42789841.mp3,This can easily be visualized using a pressure prism.
.\data\Client10\clips\common_voice_en_42789847.mp3,"Sometimes, the pulses were received a little sooner than expected; sometimes, later than expected."
.\data\Client10\clips\common_voice_en_42789849.mp3,The Derry teams wear the colours red and white.
.\data\Client10\clips\common_voice_en_42789852.mp3,Estancia is part of the Albuquerque Metropolitan Statistical Area.
.\data\Client10\clips\common_voice_en_42789853.mp3,Adrienne wakes up and is playing with her baby.
.\data\Client10\clips\common_voice_en_42789854.mp3,The hairstyle was an homage to the cartoon character Aang from the series.
.\data\Client10\clips\common_voice_en_42789860.mp3,"Indeed, it is used as a storytelling method almost exclusively in elementary-level Christian education."
.\data\Client10\clips\common_voice_en_42789861.mp3,It is owned by the City of Phoenix.
.\data\Client10\clips\common_voice_en_42789862.mp3,His Art Nouveau career was brief.
.\data\Client10\clips\common_voice_en_42789863.mp3,Smedley set up Kinora Limited in London.
.\data\Client10\clips\common_voice_en_42789864.mp3,It denotes a silence of the same duration as a quarter note.
.\data\Client10\clips\common_voice_en_42789870.mp3,"Soltero is currently working on his second novel, ""The Black Seed of Writing""."
.\data\Client10\clips\common_voice_en_42789871.mp3,His independent-mindedness induced a number of attempts to dislodge him.
.\data\Client10\clips\common_voice_en_42789877.mp3,"The American Comics Archive reprinted ""Lance"" in its ""Big Fun"" comics magazine."
.\data\Client10\clips\common_voice_en_42789878.mp3,It is home to the Victoriaville Tigres ice hockey team.
.\data\Client10\clips\common_voice_en_42789886.mp3,"At times, these individuals will remit in their deviant patterns before adulthood."
.\data\Client10\clips\common_voice_en_42789887.mp3,He previously played for the Western Michigan Broncos and the South Alabama Jaguars.
.\data\Client10\clips\common_voice_en_42789888.mp3,Frenchburg is a six-class city governed by a mayor-commission form of government.
.\data\Client10\clips\common_voice_en_42789889.mp3,"She is an elderly woman who, true to her name, is mint green."
.\data\Client10\clips\common_voice_en_42789890.mp3,It is critical to store specimens properly to limit exposure to humidity.
.\data\Client10\clips\common_voice_en_42789904.mp3,Mbolea hii inaweza kuwekwa mara mbili kabla ya mvuno wa kwanza.
.\data\Client10\clips\common_voice_en_42789905.mp3,Adams in southern Washington state and is argued to be a bigfoot.
.\data\Client10\clips\common_voice_en_42789906.mp3,This commentary was erroneously attributed for a long time to Saint Ambrose.
.\data\Client10\clips\common_voice_en_42789907.mp3,"Hagar conceived Ishmael from Abraham, and the Ishmaelites descend from him."
.\data\Client10\clips\common_voice_en_42789908.mp3,Angelos Deloukas was the first mayor of the municipality.
.\data\Client10\clips\common_voice_en_42789909.mp3,"The branches, however, are not in this category."
.\data\Client10\clips\common_voice_en_42789913.mp3,Almost all her paintings were abstracted renderings of the natural world.
.\data\Client10\clips\common_voice_en_42789916.mp3,Bill joined the Alexanders Daybreakers trio performing at early-morning radio shows.
.\data\Client10\clips\common_voice_en_42789917.mp3,There are seven gates through which Guinee can be entered.
.\data\Client10\clips\common_voice_en_42789918.mp3,Its headquarters are in Columbia near the South Carolina State House.
.\data\Client10\clips\common_voice_en_42789919.mp3,Mears first started playing rugby for the Torquay Athletic mini team.
.\data\Client10\clips\common_voice_en_42789920.mp3,Character actress Lurene Tuttle guest starred six times in different roles.
.\data\Client10\clips\common_voice_en_42789921.mp3,Ronneby is part of the Saint Cloud Metropolitan Statistical Area.
.\data\Client10\clips\common_voice_en_42789922.mp3,It was then bought and sold several times over the next few decades.
.\data\Client10\clips\common_voice_en_42789923.mp3,"They play in light blue shirts, white shorts and socks."
.\data\Client10\clips\common_voice_en_42789929.mp3,That season Kinnear again earned All Star honors.
.\data\Client10\clips\common_voice_en_42789930.mp3,The production won the Olivier Award for Best New Musical.
.\data\Client10\clips\common_voice_en_42789931.mp3,"Henry Cow use different metres simultaneously in ""Teenbeat""."
.\data\Client10\clips\common_voice_en_42789932.mp3,Kabla ya kupanda mbegu weka mbolea
.\data\Client10\clips\common_voice_en_42789933.mp3,Lord Granville Somerset was his younger brother.
.\data\Client10\clips\common_voice_en_42789937.mp3,Overlap is the entire area which is contained in two or more nodes.
.\data\Client10\clips\common_voice_en_42789938.mp3,"Thorpe is widely popular in Asia, particularly Japan."
.\data\Client10\clips\common_voice_en_42789939.mp3,The basis of the Hungarian culture is the Hungarian folk art.
.\data\Client10\clips\common_voice_en_42789940.mp3,It is a mainly agricultural region.
.\data\Client10\clips\common_voice_en_42789941.mp3,ukungu unaoharibu nyanya.
.\data\Client10\clips\common_voice_en_42789947.mp3,Requires specifying translation strings and substitutions manually
.\data\Client10\clips\common_voice_en_42789948.mp3,"I'll go up to him, then, says Mr. Tulkinghorn."
.\data\Client10\clips\common_voice_en_42789949.mp3,Solar panels were installed on the roofs of university buildings.
.\data\Client10\clips\common_voice_en_42789950.mp3,"She saw premonitions involving a political figure, who inevitably died, proving her power."
.\data\Client10\clips\common_voice_en_42789951.mp3,He was one of the largest ship-brokers and exporters of Batum.
.\data\Client10\clips\common_voice_en_42789962.mp3,"His mother, Victoria, was a shop assistant and his father was a carpenter."
.\data\Client10\clips\common_voice_en_42789963.mp3,In this way universal truths are in closer reach.
.\data\Client10\clips\common_voice_en_42789964.mp3,The College does not enroll any students and awards no degrees.
.\data\Client10\clips\common_voice_en_42789965.mp3,"As Hillman said, We definitely quit while we were ahead."
.\data\Client10\clips\common_voice_en_42789966.mp3,"Federal law, however, prevented civilians, even veterans, from wearing military uniforms under most circumstances."
.\data\Client10\clips\common_voice_en_42789977.mp3,kutegemeana na aina au zao litakalo changanywa na nyanya.
